state,zipcode,city,agegroup,gender,employment,occupation,template,spanish,extra_qualifs,internshipflag,customerservice,cpr,techskills,wpm,grammar,college,employeemonth,volunteer,skill,callback,adtitle,type
Florida,2,sarasota,1,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, top officers wanted,Y
Florida,1,sarasota,2,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, top officers wanted,MH
Illinois,1,chicago,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, draftsperson and administrative assistant,MH
Illinois,2,chicago,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, draftsperson and administrative assistant,ML
Illinois,3,chicago,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, draftsperson and administrative assistant,Y
New York,1,new york,1,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, security guards needed asap,Y
New York,2,new york,2,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, security guards needed asap,MB
New York,3,new york,3,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, security guards needed asap,OH
Florida,3,miami,3,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, part time sales associate,OL
Florida,2,miami,3,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, part time sales associate,OH
Florida,1,miami,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, part time sales associate,Y
Arizona,1,phoenix,1,1,1,admin, C,1,1,0,0,0,0,1,1,0,0,1,1,0,pt accounting admin clerk,Y
Arizona,3,phoenix,3,1,1,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0,pt accounting admin clerk,OBL
Arizona,2,phoenix,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,pt accounting admin clerk,OL
New York,1,new york,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1,sales associate and cashiers wanted for ladies apparel shop,OBE
New York,2,new york,3,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,sales associate and cashiers wanted for ladies apparel shop,OBL
New York,3,new york,1,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate and cashiers wanted for ladies apparel shop,Y
Arizona,3,phoenix,3,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,1, apartments security,OL
Arizona,1,phoenix,1,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,1, apartments security,Y
Arizona,2,phoenix,3,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, apartments security,OBE
Illinois,1,chicago,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1, processor admin position,MH
Illinois,2,chicago,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, processor admin position,ML
Illinois,3,chicago,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, processor admin position,Y
Pennsylvania,2,pittsburgh,3,0,1,janitor, C,0,0,0,0,0,0,0,0,0,0,0,0,0,custodian maintenance assistant,OL
Pennsylvania,1,pittsburgh,1,0,1,janitor, B,0,0,0,0,0,0,0,0,0,0,0,0,0,custodian maintenance assistant,Y
Pennsylvania,3,pittsburgh,2,0,1,janitor, A,0,0,0,0,0,0,0,0,0,0,0,0,0,custodian maintenance assistant,ML
New York,3,new york,1,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,porto rico importing company wants you,Y
New York,2,new york,3,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,porto rico importing company wants you,OBL
New York,1,new york,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,porto rico importing company wants you,OBE
Massachusetts,2,boston,1,1,1,sales, C,1,1,0,0,0,0,0,1,0,1,1,1,0, part time boutique jewelry sales associate needed,Y
Massachusetts,1,boston,3,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0, part time boutique jewelry sales associate needed,OBL
Massachusetts,3,boston,2,1,1,sales, B,1,1,0,1,0,0,0,0,1,0,1,1,0, part time boutique jewelry sales associate needed,MH
Arizona,1,phoenix,1,1,1,admin, C,1,1,0,0,0,0,1,1,0,0,1,1,0,file clerk assistant,Y
Arizona,3,phoenix,3,1,1,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0,file clerk assistant,OBL
Arizona,2,phoenix,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,file clerk assistant,OL
Texas,2,houston,1,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1,luxury linens sales,Y
Texas,1,houston,2,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,luxury linens sales,MH
Texas,3,houston,2,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,luxury linens sales,ML
Illinois,2,chicago,3,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,part time retail clerk des plaines,OBE
Illinois,3,chicago,2,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1,part time retail clerk des plaines,MB
Illinois,1,chicago,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,part time retail clerk des plaines,Y
California,2,los angeles,2,1,1,sales, B,0,1,0,1,0,0,0,1,0,1,1,1,0,part time employee at music store sheet music dept,MH
California,1,los angeles,2,1,1,sales, C,0,0,0,1,0,0,0,1,1,1,1,1,1,part time employee at music store sheet music dept,MB
California,3,los angeles,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,part time employee at music store sheet music dept,Y
Texas,2,houston,3,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, commissioned security officers,OH
Texas,1,houston,1,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, commissioned security officers,Y
Texas,3,houston,3,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, commissioned security officers,OL
Illinois,1,chicago,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, part time administrative assistant data entry,MH
Illinois,3,chicago,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, part time administrative assistant data entry,Y
Illinois,2,chicago,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, part time administrative assistant data entry,ML
California,3,los angeles,2,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, armed officers start asap,MB
California,1,los angeles,2,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, armed officers start asap,MH
California,2,los angeles,1,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, armed officers start asap,Y
New York,1,new york,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,receptionist office worker,OH
New York,2,new york,1,1,1,admin, C,0,1,0,0,0,0,1,1,1,1,0,1,0,receptionist office worker,Y
New York,3,new york,3,1,1,admin, B,1,0,0,0,0,0,1,1,1,0,1,1,0,receptionist office worker,OBL
Utah,2,salt lake city,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,office assistant,Y
Utah,1,salt lake city,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,office assistant,ML
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,office assistant,MB
Utah,2,salt lake city,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,executive administrative assistant,Y
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,executive administrative assistant,MB
Utah,1,salt lake city,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,executive administrative assistant,ML
Texas,1,houston,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0,part time office work,MB
Texas,2,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,part time office work,Y
Texas,3,houston,2,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0,part time office work,ML
Massachusetts,1,boston,3,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0, sales associates full & part time room for growth,OBL
Massachusetts,2,boston,1,1,1,sales, C,1,1,0,0,0,0,0,1,0,1,1,1,0, sales associates full & part time room for growth,Y
Massachusetts,3,boston,2,1,1,sales, B,1,1,0,1,0,0,0,0,1,0,1,1,1, sales associates full & part time room for growth,MH
Florida,1,miami,3,1,1,admin, A,1,1,0,0,0,0,0,0,1,1,1,1,0,receptionist book keeping,OBL
Florida,3,miami,3,1,1,admin, B,1,1,0,0,0,0,1,0,1,1,0,1,0,receptionist book keeping,OL
Florida,2,miami,1,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0,receptionist book keeping,Y
New York,3,new york,1,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,fantastic full part time sales ambassador with innasense jewelry,Y
New York,2,new york,3,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,fantastic full part time sales ambassador with innasense jewelry,OBL
New York,1,new york,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,fantastic full part time sales ambassador with innasense jewelry,OBE
Illinois,3,chicago,2,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, part time retail sales associate,MB
Illinois,1,chicago,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, part time retail sales associate,Y
Illinois,2,chicago,3,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, part time retail sales associate,OBE
New York,2,new york,1,1,1,admin, C,0,1,0,0,0,0,1,1,1,1,0,1,0,executive assistant hedge fund,Y
New York,1,new york,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,executive assistant hedge fund,OH
New York,3,new york,3,1,1,admin, B,1,0,0,0,0,0,1,1,1,0,1,1,0,executive assistant hedge fund,OBL
Texas,1,houston,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0,receptionist,MB
Texas,3,houston,2,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0,receptionist,ML
Texas,2,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,receptionist,Y
New York,3,new york,1,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,retail sales associate,Y
New York,1,new york,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,retail sales associate,OBE
New York,2,new york,3,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,retail sales associate,OBL
Florida,1,miami,3,1,1,admin, A,1,1,0,0,0,0,0,0,1,1,1,1,0,part time administrative assistant,OBL
Florida,3,miami,3,1,1,admin, B,1,1,0,0,0,0,1,0,1,1,0,1,0,part time administrative assistant,OL
Florida,2,miami,1,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0,part time administrative assistant,Y
Michigan,2,birmingham,1,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, hotel receptionist needed,Y
Michigan,1,birmingham,3,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, hotel receptionist needed,OH
Michigan,3,birmingham,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, hotel receptionist needed,OBE
Texas,2,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0, real estate administrative assistant,Y
Texas,3,houston,2,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, real estate administrative assistant,ML
Texas,1,houston,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0, real estate administrative assistant,MB
New York,1,new york,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion retail managers asst managers sales assoc,OBE
New York,3,new york,1,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion retail managers asst managers sales assoc,Y
New York,2,new york,3,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion retail managers asst managers sales assoc,OBL
Florida,3,sarasota,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, officemanager biller,Y
Florida,1,sarasota,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, officemanager biller,OL
Florida,2,sarasota,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1, officemanager biller,OBL
Arizona,2,phoenix,1,0,1,janitor, C,0,1,0,0,0,1,0,1,1,0,1,1,1, custodian pt weekends,Y
Arizona,1,phoenix,2,0,1,janitor, B,1,1,0,0,0,1,0,1,0,0,1,1,1, custodian pt weekends,ML
Arizona,3,phoenix,3,0,1,janitor, A,0,1,0,0,0,1,0,1,1,0,1,1,1, custodian pt weekends,OH
California,2,los angeles,1,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, security guard needed at busy medical marijuana dispensary,Y
California,1,los angeles,2,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, security guard needed at busy medical marijuana dispensary,MH
California,3,los angeles,2,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, security guard needed at busy medical marijuana dispensary,MB
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, general office clerk,OH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, general office clerk,MH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, general office clerk,Y
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, administrative assistant transaction coordinator,MH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, administrative assistant transaction coordinator,Y
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant transaction coordinator,OH
Texas,2,houston,1,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, j crew highland village pt sales associate,Y
Texas,1,houston,2,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1, j crew highland village pt sales associate,MH
Texas,3,houston,2,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1, j crew highland village pt sales associate,ML
Arizona,1,phoenix,1,1,1,admin, C,1,1,0,0,0,0,1,1,0,0,1,1,0,administrative assistant needed,Y
Arizona,2,phoenix,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,administrative assistant needed,OL
Arizona,3,phoenix,3,1,1,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0,administrative assistant needed,OBL
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, secretary,MH
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, secretary,OH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, secretary,Y
Texas,2,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,1,office assistant office team member,Y
Texas,1,houston,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,1,office assistant office team member,MB
Texas,3,houston,2,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0,office assistant office team member,ML
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, executive assistant needed bonus,OH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, executive assistant needed bonus,Y
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, executive assistant needed bonus,MH
Arizona,1,phoenix,3,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,assistant store manager eddie bauer tanger westgate outlets,OH
Arizona,2,phoenix,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1,assistant store manager eddie bauer tanger westgate outlets,Y
Arizona,3,phoenix,3,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,assistant store manager eddie bauer tanger westgate outlets,OL
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, substance abuse treatment facility seeking clinical admin,Y
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, substance abuse treatment facility seeking clinical admin,MH
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, substance abuse treatment facility seeking clinical admin,OH
Arizona,1,phoenix,1,1,1,admin, C,1,1,0,0,0,0,1,1,0,0,1,1,0,salon receptionist,Y
Arizona,3,phoenix,3,1,1,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0,salon receptionist,OBL
Arizona,2,phoenix,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,1,salon receptionist,OL
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, now hiring receptionist,MH
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, now hiring receptionist,OH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, now hiring receptionist,Y
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, smg auto brokers receptionist needed,Y
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, smg auto brokers receptionist needed,OH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, smg auto brokers receptionist needed,MH
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, admin assistant for customer service,OH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, admin assistant for customer service,MH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, admin assistant for customer service,Y
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, executive assistant,MH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, executive assistant,Y
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, executive assistant,OH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, work comp lien admin office mgr,MH
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, work comp lien admin office mgr,OH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, work comp lien admin office mgr,Y
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, office assistant for busy catering company,Y
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, office assistant for busy catering company,OH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, office assistant for busy catering company,MH
Florida,1,miami,3,1,1,admin, A,1,1,0,0,0,0,0,0,1,1,1,1,0,office clerical,OBL
Florida,3,miami,3,1,1,admin, B,1,1,0,0,0,0,1,0,1,1,0,1,0,office clerical,OL
Florida,2,miami,1,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0,office clerical,Y
Illinois,1,chicago,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,retail gold buyer gold max employees,Y
Illinois,3,chicago,2,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,retail gold buyer gold max employees,MB
Illinois,2,chicago,3,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,retail gold buyer gold max employees,OBE
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, administrative assistant for solar company,Y
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant for solar company,OH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, administrative assistant for solar company,MH
California,3,los angeles,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,0,1,1,0, receptionist administrative assistant,MH
California,2,los angeles,3,1,1,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, receptionist administrative assistant,OH
California,1,los angeles,1,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0, receptionist administrative assistant,Y
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,office manager for hot startup,Y
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,office manager for hot startup,MB
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,office manager for hot startup,OH
California,2,los angeles,3,0,1,janitor, C,1,1,0,0,0,1,0,0,1,1,0,1,0, now hiring for full time janitorial labor hiring event,OL
California,3,los angeles,1,0,1,janitor, B,1,1,0,0,0,1,0,0,1,1,0,1,0, now hiring for full time janitorial labor hiring event,Y
California,1,los angeles,2,0,1,janitor, A,1,1,0,0,0,0,0,1,0,1,1,1,0, now hiring for full time janitorial labor hiring event,MH
Arizona,1,phoenix,1,1,1,admin, C,1,1,0,0,0,0,1,1,0,0,1,1,0,receptionist,Y
Arizona,2,phoenix,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,1,receptionist,OL
Arizona,3,phoenix,3,1,1,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,1,receptionist,OBL
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,1, office assistant needed,Y
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, office assistant needed,MB
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,1, office assistant needed,OH
Arizona,2,phoenix,3,1,1,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,admin for construction company,OL
Arizona,1,phoenix,1,1,1,admin, C,1,1,0,0,0,0,1,1,0,0,1,1,0,admin for construction company,Y
Arizona,3,phoenix,3,1,1,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0,admin for construction company,OBL
California,1,los angeles,1,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, doorman for rio gentlemen's club needed,Y
California,3,los angeles,2,0,0,security, A,1,1,0,0,1,0,0,1,0,0,1,1,0, doorman for rio gentlemen's club needed,MB
California,2,los angeles,2,0,0,security, B,1,1,0,0,0,0,0,1,0,1,1,1,0, doorman for rio gentlemen's club needed,MH
North Carolina,2,charlotte,2,0,1,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,0, hr salemakers is now hiring for sprint wireless sales associates,MH
North Carolina,1,charlotte,1,0,1,sales, B,1,1,0,1,0,0,0,1,0,0,1,1,0, hr salemakers is now hiring for sprint wireless sales associates,Y
North Carolina,3,charlotte,2,0,1,sales, A,1,0,0,1,0,0,0,0,1,1,1,1,0, hr salemakers is now hiring for sprint wireless sales associates,ML
Arizona,3,phoenix,2,0,1,janitor, C,1,0,0,0,0,0,0,1,1,1,1,1,1, janitor packaging company,ML
Arizona,2,phoenix,1,0,1,janitor, A,1,1,0,0,0,0,0,0,1,1,1,1,1, janitor packaging company,Y
Arizona,1,phoenix,3,0,1,janitor, B,1,0,0,0,0,0,0,1,1,1,1,1,1, janitor packaging company,OL
Illinois,1,chicago,3,0,1,security, C,0,1,0,0,1,0,0,1,1,0,1,1,0, detective agency hiring part time,OL
Illinois,3,chicago,1,0,1,security, A,0,0,0,0,1,0,0,1,1,1,1,1,0, detective agency hiring part time,Y
Illinois,2,chicago,2,0,1,security, B,0,1,0,0,1,0,0,1,1,1,0,1,0, detective agency hiring part time,MH
North Carolina,3,charlotte,3,1,0,admin, C,1,1,0,0,0,0,1,0,0,1,1,1,0,administrative assistant,OBE
North Carolina,2,charlotte,2,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,administrative assistant,ML
North Carolina,1,charlotte,1,1,0,admin, A,1,0,0,0,0,0,1,1,1,0,1,1,0,administrative assistant,Y
Illinois,2,chicago,2,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1,pet industry retail & customer service associate,MB
Illinois,3,chicago,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,pet industry retail & customer service associate,Y
Illinois,1,chicago,2,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,pet industry retail & customer service associate,MH
North Carolina,1,charlotte,1,1,0,admin, A,1,0,0,0,0,0,1,1,1,0,1,1,0,administrative assistant,Y
North Carolina,2,charlotte,2,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,administrative assistant,ML
North Carolina,3,charlotte,3,1,0,admin, C,1,1,0,0,0,0,1,0,0,1,1,1,0,administrative assistant,OBE
Pennsylvania,2,pittsburgh,2,1,1,admin, B,1,0,0,0,0,0,1,0,1,1,1,1,1,join our admin team,MB
Pennsylvania,1,pittsburgh,2,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,1,join our admin team,MH
Pennsylvania,3,pittsburgh,1,1,1,admin, A,1,1,0,0,0,0,0,1,0,1,1,1,1,join our admin team,Y
New York,1,new york,2,0,1,security, B,1,1,0,0,1,0,0,1,0,0,1,1,0, armed security law enforcement a must,MH
New York,2,new york,2,0,1,security, C,1,1,0,0,1,0,0,1,0,1,0,1,0, armed security law enforcement a must,MB
New York,3,new york,1,0,1,security, A,1,1,0,0,1,0,0,1,0,1,0,1,0, armed security law enforcement a must,Y
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, administrative assistant,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, administrative assistant,OH
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, administrative assistant,MB
New York,2,new york,2,0,1,security, C,1,1,0,0,1,0,0,1,0,1,0,1,0, armed guards hr gun permit,MB
New York,3,new york,1,0,1,security, A,1,1,0,0,1,0,0,1,0,1,0,1,0, armed guards hr gun permit,Y
New York,1,new york,2,0,1,security, B,1,1,0,0,1,0,0,1,0,0,1,1,0, armed guards hr gun permit,MH
Utah,1,salt lake city,3,1,0,admin, A,1,0,0,0,0,0,0,1,1,1,1,1,0,front desk position,OBL
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0,front desk position,ML
Utah,2,salt lake city,1,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,front desk position,Y
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,office admin,Y
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,office admin,OH
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,office admin,MB
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, part time file clerk,OH
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, part time file clerk,Y
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, part time file clerk,MB
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,executive assistant part time,OBL
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,0,executive assistant part time,Y
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,executive assistant part time,OBE
Utah,1,salt lake city,3,1,0,admin, A,1,0,0,0,0,0,0,1,1,1,1,1,0,medical receptionist needed,OBL
Utah,2,salt lake city,1,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,medical receptionist needed,Y
